id,Type,Region,lonlat,refs,tags.barrier,tags.building,tags.building:levels,tags.name,tags.operator,tags.power,tags.source,tags.substation,tags.voltage,other_tags
275517767,area,RO,"[[23.370980200000016, 44.02540220000034], [23.371575900000018, 44.025273500000345], [23.37114450000002, 44.024241300000355], [23.37054880000002, 44.02436990000035], [23.370980200000016, 44.02540220000034]]","[2801591742, 2801591740, 2801591734, 2801591735, 2801591742]",,,,,,substation,,,,
275517768,area,RO,"[[23.352272200000023, 44.03976140000036], [23.35248880000002, 44.04014750000035], [23.353146800000022, 44.03995670000036], [23.35293020000002, 44.03957060000036], [23.352272200000023, 44.03976140000036]]","[2801591799, 2801591905, 2801591902, 2801591797, 2801591799]",,,,,,substation,,,,
275517769,area,RO,"[[23.301526300000003, 44.11192840000035], [23.302365400000003, 44.11203900000035], [23.3024671, 44.11164160000035], [23.3016279, 44.11153100000035], [23.301526300000003, 44.11192840000035]]","[2801592448, 2801592449, 2801592443, 2801592442, 2801592448]",,,,,,substation,,,,
275517771,area,RO,"[[23.031092700000016, 44.01003610000036], [23.031351400000016, 44.00923900000035], [23.030472500000016, 44.00909150000035], [23.030330900000017, 44.00952760000036], [23.029937600000018, 44.00946160000036], [23.029820500000017, 44.00982250000036], [23.031092700000016, 44.01003610000036]]","[2801591573, 2801591560, 2801591559, 2801591567, 2801591565, 2801591571, 2801591573]",,,,,,substation,,,,
275798712,area,RO,"[[23.19299879999998, 46.3646421], [23.19391619999999, 46.36383330000003], [23.19298279999998, 46.3633002], [23.19264209999998, 46.3635926], [23.192424899999985, 46.363609300000014], [23.192116399999982, 46.363463100000025], [23.191684599999977, 46.36385179999998], [23.19299879999998, 46.3646421]]","[2804687228, 2804686643, 2804687306, 2804687232, 2804686503, 2804686449, 2804687367, 2804687228]",,,,,,substation,,,,
276163332,area,RO,"[[23.589650599999974, 46.776345400000004], [23.589646499999972, 46.7762939], [23.589562, 46.77629479999995], [23.589570900000062, 46.776005799999936], [23.589571499999995, 46.77598719999999], [23.58940499999999, 46.775994499999996], [23.58940660000006, 46.77601449999994], [23.589403900000004, 46.77634609999998], [23.589650599999974, 46.776345400000004]]","[2807874616, 2807874649, 2807874899, 10732331384, 2807874844, 2807874809, 10732331385, 2807874865, 2807874616]",,yes,,,,substation,,,,"{""tags.addr:city"": ""Cluj-Napoca"", ""tags.addr:country"": ""RO""}"
276589738,area,RO,"[[25.290150000000065, 46.006339700000545], [25.290511500000065, 46.00633440000055], [25.290492600000064, 46.00571480000055], [25.290131100000064, 46.005720200000546], [25.290150000000065, 46.006339700000545]]","[2811876874, 2811876873, 2811876866, 2811876867, 2811876874]",,,,,,substation,,,,
276589741,area,RO,"[[25.32530710000007, 45.98405020000058], [25.326197900000075, 45.98462050000058], [25.327407700000073, 45.98370820000058], [25.326238700000072, 45.98295970000058], [25.325565600000072, 45.98346730000058], [25.325843800000072, 45.983645400000576], [25.32530710000007, 45.98405020000058]]","[2811876778, 2811876784, 2811876773, 2811876769, 2811876770, 2811876772, 2811876778]",fence,,,,,substation,,,,
276589742,area,RO,"[[25.569156700000082, 46.07418910000055], [25.57080430000008, 46.073814900000556], [25.570639200000077, 46.07346500000056], [25.56996410000008, 46.073618300000554], [25.569927000000078, 46.07353960000056], [25.56961930000008, 46.07360940000056], [25.569545100000077, 46.07345220000056], [25.56888010000008, 46.073603200000555], [25.569156700000082, 46.07418910000055]]","[2811877117, 2811877115, 2811877109, 2811877113, 2811877110, 2811877112, 2811877108, 2811877111, 2811877117]",,,,,,substation,,,,
276980334,area,RO,"[[23.865818600000075, 46.39303980000093], [23.865829400000077, 46.39249840000092], [23.866062300000078, 46.39250140000092], [23.866060100000073, 46.39276460000093], [23.86628220000007, 46.39277210000093], [23.86627580000007, 46.393011500000924], [23.866224000000077, 46.39305610000093], [23.866051500000076, 46.39305460000093], [23.866019200000075, 46.39302940000093], [23.865967400000073, 46.39302040000093], [23.86590490000007, 46.39301600000093], [23.865818600000075, 46.39303980000093]]","[2815308912, 2815308730, 2815308731, 2815308760, 2815308762, 2815308800, 2815308916, 2815308915, 2815308910, 2815308905, 2815308902, 2815308912]",,,,,,substation,,,,
277235811,area,RO,"[[26.010756200000134, 44.44464390000102], [26.010595300000134, 44.44448300000102], [26.010807200000134, 44.44439110000102], [26.010957400000134, 44.44455000000102], [26.010756200000134, 44.44464390000102]]","[2817629198, 2817629199, 2817629200, 2817642701, 2817629198]",,,,,,substation,,,,
277244016,area,RO,"[[26.006862300000126, 44.427576600001025], [26.005475000000125, 44.427461600001024], [26.005347300000125, 44.42824760000102], [26.006734600000126, 44.42836250000102], [26.006862300000126, 44.427576600001025]]","[2817714069, 2817714070, 2817714071, 2817714072, 2817714069]",,,,,Enel,substation,,transmission,,"{""tags.operator:wikidata"": ""Q651222""}"
277609701,area,RO,"[[25.769879399999816, 46.4372301000005], [25.769499299999815, 46.4370192000005], [25.770203899999817, 46.4364158000005], [25.770584099999816, 46.4366266000005], [25.769879399999816, 46.4372301000005]]","[2820953607, 2820953604, 2820953602, 2820953603, 2820953607]",,,,,,substation,,yes,,
277609702,area,RO,"[[25.782720999999835, 46.36439250000053], [25.782972499999836, 46.36477710000052], [25.783373999999835, 46.364652000000525], [25.783122499999834, 46.36426750000053], [25.782720999999835, 46.36439250000053]]","[2820953055, 2820953058, 2820953057, 2820953054, 2820953055]",,,,,,substation,,,,
277634399,area,RO,"[[27.639331099999914, 47.14573370000046], [27.639991099999914, 47.14574870000046], [27.640011999999913, 47.145321900000475], [27.639351999999914, 47.14530690000048], [27.639331099999914, 47.14573370000046]]","[2821172344, 2821172345, 2821172337, 2821172336, 2821172344]",,,,Stația de transformare 110/6 kV Tehnoton,Delgaz Grid,substation,,distribution,110000;6000,"{""tags.addr:street"": ""Calea Chișinăului"", ""tags.addr:city"": ""Iași"", ""tags.addr:housenumber"": ""45""}"
277634401,area,RO,"[[27.65678939999991, 47.150553600000464], [27.65770779999991, 47.150548300000466], [27.657691599999985, 47.15022310000003], [27.657559899999985, 47.15011400000002], [27.657557199999907, 47.15001880000047], [27.656770399999907, 47.150038200000466], [27.65678939999991, 47.150553600000464]]","[2821172391, 2821172390, 12408902199, 12408902198, 2821172377, 2821172378, 2821172391]",,,,,,substation,,,,
277634402,area,RO,"[[26.637553999999998, 47.74786440000004], [26.6381276, 47.74863330000004], [26.6383282, 47.748565000000035], [26.6384498, 47.74872650000004], [26.6390916, 47.748521800000034], [26.638632399999974, 47.747885300000114], [26.638538499999974, 47.747452400000114], [26.638077199999998, 47.74765810000004], [26.637553999999998, 47.74786440000004]]","[2821172613, 2821172620, 2821172618, 2821172621, 2821172619, 6590650390, 6590650389, 2821172610, 2821172613]",,,,,,substation,,,110000,
277634403,area,RO,"[[26.624309, 47.73693540000002], [26.625206199999997, 47.73742380000002], [26.625501, 47.737178800000024], [26.625677399999997, 47.737274900000024], [26.62609, 47.73693220000002], [26.625016400000003, 47.73634770000002], [26.624309, 47.73693540000002]]","[2821172477, 2821172485, 2821172480, 2821172482, 2821172476, 2821172470, 2821172477]",,,,,,substation,,,110000,
277634404,area,RO,"[[27.656752499999918, 47.14401370000048], [27.65884279999991, 47.14317450000047], [27.658026199999906, 47.14219320000047], [27.657499299999905, 47.14238310000047], [27.657600199999905, 47.14248700000047], [27.655983099999908, 47.14309980000047], [27.656752499999918, 47.14401370000048]]","[2821172322, 2821172304, 2821171483, 2821171484, 2821171485, 2821172301, 2821172322]",,,,Stația de transformare 110/20 kV Iași Sud,Delgaz Grid,substation,,distribution,110000;20000;400,"{""tags.addr:street"": ""Șoseaua Iași - Tomești"", ""tags.addr:city"": ""Iași"", ""tags.addr:housenumber"": ""21""}"
277634405,area,RO,"[[26.652061200000002, 47.73509180000001], [26.6525557, 47.73524840000002], [26.652942300000003, 47.73469630000001], [26.652604300000004, 47.73458920000001], [26.6523903, 47.73489480000001], [26.652297, 47.73487630000001], [26.652061200000002, 47.73509180000001]]","[2821172464, 2821172466, 2821172460, 2821172459, 2821172463, 2821172462, 2821172464]",,,,,,substation,,,110000,
278910971,area,RO,"[[23.307060700000015, 45.067914500000164], [23.30678160000001, 45.06747990000016], [23.306075300000014, 45.06770620000016], [23.306354500000015, 45.068140800000165], [23.307060700000015, 45.067914500000164]]","[2832002957, 2832002953, 2832002955, 2832002958, 2832002957]",,,,,,substation,,,,
278910976,area,RO,"[[23.317323500000008, 45.07539350000016], [23.31887820000001, 45.07471210000016], [23.31919020000001, 45.07506710000016], [23.31996480000001, 45.074727600000166], [23.31918070000001, 45.073835400000156], [23.31678440000001, 45.074885600000165], [23.316978100000007, 45.07510600000016], [23.317323500000008, 45.07539350000016]]","[2832002995, 2832002983, 2832002988, 2832002984, 2832002979, 2832002985, 2832002990, 2832002995]",,,,Târgu Jiu Nord,TEL,substation,,transmission,220000,
279063769,area,RO,"[[23.304188800000006, 46.72931060000021], [23.304876100000005, 46.72949830000021], [23.305053100000006, 46.72919390000021], [23.304365700000005, 46.729006200000214], [23.304188800000006, 46.72931060000021]]","[2833233537, 2833233544, 2833233536, 2833233534, 2833233537]",,,,,,substation,,,,
279063770,area,RO,"[[22.895345800000005, 46.766425500000196], [22.895885400000004, 46.766345700000194], [22.895758100000002, 46.765942000000194], [22.895218500000002, 46.766021800000196], [22.895345800000005, 46.766425500000196]]","[2833234286, 2833234285, 2833234281, 2833234282, 2833234286]",,,,,,substation,,,,
279063771,area,RO,"[[23.010956700000037, 46.86181510000017], [23.011187100000036, 46.86215000000017], [23.011302100000037, 46.86211300000017], [23.011481800000034, 46.86237430000018], [23.012165400000036, 46.86215450000017], [23.011755300000036, 46.86155830000017], [23.010956700000037, 46.86181510000017]]","[2833235328, 2833235332, 2833235331, 2833235335, 2833235333, 2833235326, 2833235328]",fence,,,,,substation,,,,
279142592,area,RO,"[[23.03239410000006, 46.35754220000026], [23.032902600000064, 46.357734600000256], [23.033178300000063, 46.357874900000255], [23.03287890000006, 46.358166100000254], [23.03254130000006, 46.35826930000025], [23.03236380000006, 46.35841920000025], [23.03229720000006, 46.35838540000025], [23.03220840000006, 46.35848450000025], [23.03189770000006, 46.358374100000255], [23.031676900000058, 46.358272500000254], [23.03239410000006, 46.35754220000026]]","[2833891617, 2833891620, 2833891621, 2833891624, 2833891625, 2833891629, 2833891628, 2833891631, 2833891627, 2833891626, 2833891617]",fence,,,,,substation,,,110000,
279142615,area,RO,"[[23.201664100000038, 46.123333000000194], [23.202328600000037, 46.1238064000002], [23.20339050000004, 46.12309050000019], [23.20272600000004, 46.12261700000019], [23.201664100000038, 46.123333000000194]]","[2833891071, 2833891076, 2833891067, 2833891066, 2833891071]",fence,,,,,substation,,,,
279142619,area,RO,"[[23.165436400000047, 46.326793500000264], [23.166061600000045, 46.32659920000027], [23.165803100000048, 46.32620240000026], [23.165177900000046, 46.32639670000026], [23.165436400000047, 46.326793500000264]]","[2833891546, 2833891539, 2833891530, 2833891533, 2833891546]",fence,,,,,substation,,,,
279142625,area,RO,"[[23.05223780000005, 46.305053600000264], [23.05274470000005, 46.305064600000264], [23.052749300000052, 46.30496510000026], [23.052855800000014, 46.3049674], [23.053182900000053, 46.30497450000026], [23.053208900000055, 46.30440380000025], [23.052268300000055, 46.304383400000255], [23.05223780000005, 46.305053600000264]]","[2833891387, 2833891388, 2833891384, 4129715794, 2833891385, 2833891380, 2833891378, 2833891387]",,,,,,substation,,,110000,
279142627,area,RO,"[[23.148740300000046, 46.32579890000026], [23.148922400000046, 46.326116200000264], [23.148563200000048, 46.32621450000026], [23.148964600000046, 46.32691360000026], [23.149921600000045, 46.32665150000027], [23.149338100000048, 46.32563520000026], [23.148740300000046, 46.32579890000026]]","[2833891526, 2833891529, 2833891531, 2833891547, 2833891541, 2833891524, 2833891526]",fence,,,,,substation,,,,
279142631,area,RO,"[[22.89258460000003, 46.03382450000018], [22.89286110000003, 46.03381780000018], [22.89285910000003, 46.03377850000018], [22.89352100000003, 46.03376240000018], [22.89350290000003, 46.033402200000175], [22.892991400000028, 46.03341460000018], [22.89298630000003, 46.03331440000017], [22.89255950000003, 46.03332470000017], [22.89258460000003, 46.03382450000018]]","[2833888187, 2833888186, 2833888185, 2833888184, 2833888180, 2833888181, 2833888178, 2833888179, 2833888187]",fence,,,,,substation,,,110000,
279319929,area,RO,"[[24.117903799999958, 46.09167600000012], [24.118910099999958, 46.09201170000013], [24.11905339999996, 46.09180510000012], [24.11804709999996, 46.09146940000012], [24.117903799999958, 46.09167600000012]]","[2835411898, 2835411902, 2835411899, 2835411897, 2835411898]",fence,,,,,substation,,,110000,
279319930,area,RO,"[[24.048991299999955, 46.10727270000014], [24.049727199999957, 46.10762340000014], [24.050107699999955, 46.107239700000136], [24.050061800000098, 46.107228699999936], [24.049364499999957, 46.10689630000014], [24.048991299999955, 46.10727270000014]]","[2835411928, 2835411930, 2835411927, 5348599096, 2835411926, 2835411928]",,,,,,substation,,,110000,
279319931,area,RO,"[[24.592361099999966, 45.79097850000011], [24.592748299999965, 45.79095870000011], [24.592730799999963, 45.79079240000011], [24.592343599999964, 45.790812200000104], [24.592361099999966, 45.79097850000011]]","[2835411829, 2835411828, 2835411824, 2835411825, 2835411829]",,,,,,substation,,,,
279319932,area,RO,"[[24.572837999999926, 45.687139800000054], [24.573498099999927, 45.687238500000056], [24.573681499999925, 45.68663980000005], [24.573021499999925, 45.68654110000005], [24.572837999999926, 45.687139800000054]]","[2835410373, 2835410374, 2835410371, 2835410370, 2835410373]",,,,,,substation,,,,
279319933,area,RO,"[[24.511834699999966, 45.77482250000008], [24.512197699999966, 45.77490960000008], [24.512272499999966, 45.77475810000008], [24.51190939999997, 45.774671000000076], [24.511834699999966, 45.77482250000008]]","[2835411693, 2835411694, 2835411691, 2835411689, 2835411693]",,,,,,substation,,,,
279319938,area,RO,"[[24.703631099999935, 45.707374200000054], [24.704530199999937, 45.70738790000005], [24.704551999999932, 45.706690300000055], [24.704347699999932, 45.706687200000054], [24.704162299999933, 45.70651650000005], [24.70365809999993, 45.70650880000005], [24.703631099999935, 45.707374200000054]]","[2835410395, 2835410396, 2835410389, 2835410388, 2835410385, 2835410384, 2835410395]",fence,,,,,substation,,,,
279444818,area,RO,"[[23.387733100000002, 45.17889910000004], [23.3877824, 45.17931340000004], [23.3882188, 45.17928760000004], [23.388169500000004, 45.178873300000035], [23.387733100000002, 45.17889910000004]]","[2836525012, 2836525016, 2836525015, 2836525011, 2836525012]",,,,,,substation,,,,
279444819,area,RO,"[[23.518507800000002, 44.963947700000034], [23.5189726, 44.96380040000003], [23.5189224, 44.96372120000003], [23.5193316, 44.96359150000003], [23.519114000000002, 44.963247800000026], [23.5182401, 44.96352470000003], [23.518507800000002, 44.963947700000034]]","[2836525002, 2836525001, 2836525000, 2836524999, 2836524995, 2836524998, 2836525002]",,,,,,substation,,distribution,,
279444820,area,RO,"[[23.634693800000015, 44.722563400000034], [23.634944400000016, 44.722518000000036], [23.635060700000015, 44.72284220000004], [23.635581700000014, 44.722747800000036], [23.635308900000016, 44.72198760000004], [23.634537300000016, 44.72212740000004], [23.634693800000015, 44.722563400000034]]","[2836524948, 2836524947, 2836524952, 2836524951, 2836524943, 2836524945, 2836524948]",,,,,,substation,,,,
279819780,area,RO,"[[27.173494800000082, 45.68474110000011], [27.173687300000083, 45.68511670000012], [27.173800100000083, 45.68508850000012], [27.173927700000082, 45.68533740000012], [27.174669300000083, 45.68515180000012], [27.174556700000082, 45.68493220000011], [27.174365600000083, 45.68498000000012], [27.17409580000008, 45.684453800000114], [27.173615800000082, 45.68457390000011], [27.17367800000008, 45.68469530000011], [27.173494800000082, 45.68474110000011]]","[2840098165, 2840098171, 2840098170, 2840098173, 2840098172, 2840098167, 2840098169, 2840098162, 2840098163, 2840098164, 2840098165]",,,,,,substation,,,,
279819783,area,RO,"[[27.924389800000068, 45.40033960000008], [27.925293900000067, 45.40028560000008], [27.925232800000064, 45.39978180000008], [27.924328800000065, 45.39983590000008], [27.924389800000068, 45.40033960000008]]","[2840094167, 2840094166, 2840094161, 2840094162, 2840094167]",,,,,,substation,,,,
279819784,area,RO,"[[27.33113420000007, 45.50308080000008], [27.331329000000068, 45.50440520000008], [27.33249500000007, 45.504321000000076], [27.332300300000067, 45.50299650000008], [27.33113420000007, 45.50308080000008]]","[2840094169, 2840094173, 2840094172, 2840094168, 2840094169]",,,,,,substation,,,,
281156412,area,RO,"[[23.04808019999994, 47.182992900000244], [23.04891559999994, 47.183049000000246], [23.04896479999994, 47.18271070000024], [23.04887809999994, 47.182615500000246], [23.048142299999938, 47.182566100000244], [23.04808019999994, 47.182992900000244]]","[2851497569, 2851497570, 2851497566, 2851497565, 2851497564, 2851497569]",,,,,,substation,,,,
281156413,area,RO,"[[23.739689699999946, 46.30547370000027], [23.740972599999946, 46.30556350000027], [23.740953399999945, 46.30569430000027], [23.740475199999945, 46.30611780000027], [23.739604099999944, 46.30605680000027], [23.739689699999946, 46.30547370000027]]","[2851497530, 2851497531, 2851497532, 2851497536, 2851497535, 2851497530]",,,,,,substation,,,,
281156415,area,RO,"[[23.03983509999994, 47.209240200000245], [23.040425699999943, 47.209339900000245], [23.040532899999942, 47.209046800000245], [23.04047689999994, 47.20896280000024], [23.039968099999943, 47.20887690000024], [23.03983509999994, 47.209240200000245]]","[2851497594, 2851497596, 2851497593, 2851497590, 2851497589, 2851497594]",,,,,,substation,,,,
284718889,area,RO,"[[21.88413740000013, 47.39697199999995], [21.88402480000013, 47.39609169999995], [21.88500310000013, 47.39603439999995], [21.885040599999982, 47.396327299999975], [21.88511570000013, 47.39691469999995], [21.88413740000013, 47.39697199999995]]","[2884342764, 2884342765, 2884342766, 4007240817, 2884342767, 2884342764]",fence,,,Létavértes alállomás,ETI,substation,,distribution,132000;22000,"{""tags.location"": ""outdoor"", ""tags.ref"": ""LÉTA""}"
286375522,area,RO,"[[22.661603899999992, 44.63862959999992], [22.661530499999994, 44.63867839999992], [22.661606099999993, 44.63873599999992], [22.661679499999995, 44.63868719999992], [22.661603899999992, 44.63862959999992]]","[2900338909, 2900338913, 2900338916, 2900338914, 2900338909]",,yes,1,,,substation,,minor_distribution,,
286419443,area,RO,"[[22.66259549999983, 44.634829900000156], [22.662684699999833, 44.63482900000015], [22.662683699999835, 44.634778400000144], [22.662594499999834, 44.634779200000146], [22.66259549999983, 44.634829900000156]]","[2900872349, 2900872348, 2900872343, 2900872344, 2900872349]",,yes,1,,,substation,,minor_distribution,,"{""tags.addr:city"": ""Drobeta-Turnu Severin"", ""tags.addr:housenumber"": ""P2""}"
287662087,area,RO,"[[25.636749899999995, 45.645080800000144], [25.636812599999992, 45.644953800000145], [25.636524099999995, 45.64488420000014], [25.63646139999999, 45.64501120000015], [25.636749899999995, 45.645080800000144]]","[2912331165, 2912331168, 2912331164, 2912331169, 2912331165]",,yes,,,,substation,,heat-exchanger,,
288598261,area,RO,"[[28.627451699999973, 44.5860187999999], [28.626243899999974, 44.5842457999999], [28.628696399999974, 44.583411899999895], [28.629854899999973, 44.5851936999999], [28.627451699999973, 44.5860187999999]]","[2921519944, 2921519945, 2921519946, 2921519947, 2921519944]",,,,Tariverde,,substation,,transmission,400000,
288600947,area,RO,"[[23.137912399999976, 44.9103322999999], [23.138969099999976, 44.9092153999999], [23.140766199999977, 44.907710799999904], [23.139824399999977, 44.9072624999999], [23.13992299999998, 44.9071663999999], [23.139553299999978, 44.9069830999999], [23.13672489999998, 44.909771899999896], [23.137912399999976, 44.9103322999999]]","[2921550459, 2921550460, 2921550461, 2921550462, 2921550463, 2921550464, 2921550465, 2921550459]",,,,Rovinari,,substation,,,400000,
288670282,area,RO,"[[22.656899800000144, 44.62879550000006], [22.656957400000145, 44.628772700000056], [22.656925900000147, 44.628732400000054], [22.656868300000145, 44.628755100000056], [22.656899800000144, 44.62879550000006]]","[2922220284, 2922220283, 2922220281, 2922220282, 2922220284]",,yes,1,,,substation,,minor_distribution,,
288675742,area,RO,"[[22.65587190000014, 44.639099300000076], [22.65593900000014, 44.63911040000008], [22.655956100000143, 44.63905800000008], [22.655889000000144, 44.639046900000075], [22.65587190000014, 44.639099300000076]]","[2922274333, 2922274334, 2922274330, 2922274329, 2922274333]",,yes,1,,,substation,,minor_distribution,,
288817091,area,RO,"[[22.677745200000057, 44.63320870000017], [22.677799800000056, 44.633208400000164], [22.677799000000054, 44.63313630000017], [22.677744400000055, 44.63313660000017], [22.677745200000057, 44.63320870000017]]","[2923723858, 2923723857, 2923723843, 2923723844, 2923723858]",,yes,1,,,substation,,minor_distribution,,
288817092,area,RO,"[[22.67444860000009, 44.63475520000019], [22.674448400000095, 44.63481040000019], [22.674507500000097, 44.63481050000019], [22.674507700000092, 44.634755300000194], [22.67444860000009, 44.63475520000019]]","[2923723991, 2923723996, 2923723997, 2923723992, 2923723991]",,yes,1,,,substation,,minor_distribution,,
288818861,area,RO,"[[22.674290300000102, 44.633314300000244], [22.6741890000001, 44.633314300000244], [22.674189000000098, 44.63339610000025], [22.6742903000001, 44.63339610000025], [22.674290300000102, 44.633314300000244]]","[2923743713, 2923743712, 2923743718, 2923743719, 2923743713]",,yes,1,,,substation,,minor_distribution,,
288905623,area,RO,"[[22.655845899999925, 44.640736900000014], [22.655890999999926, 44.64074350000001], [22.655912299999926, 44.64067040000001], [22.65586719999993, 44.64066380000001], [22.655845899999925, 44.640736900000014]]","[2924604489, 2924604490, 2924604479, 2924604477, 2924604489]",,yes,1,,,substation,,minor_distribution,,
288905626,area,RO,"[[22.657430099999925, 44.64044630000003], [22.657493499999923, 44.64045620000003], [22.657508499999924, 44.64040760000003], [22.657445199999923, 44.64039770000003], [22.657430099999925, 44.64044630000003]]","[2924604435, 2924604436, 2924604430, 2924604427, 2924604435]",,yes,1,,,substation,,minor_distribution,,
288935253,area,RO,"[[22.65245119999991, 44.64148890000007], [22.65252209999991, 44.64149770000007], [22.652537299999914, 44.64143560000006], [22.652466299999915, 44.641426900000056], [22.65245119999991, 44.64148890000007]]","[2924885077, 2924885079, 2924885072, 2924885070, 2924885077]",,yes,1,,,substation,,minor_distribution,,
288938574,area,RO,"[[22.653847299999914, 44.63872520000011], [22.653863599999912, 44.6386604000001], [22.653808599999913, 44.6386533000001], [22.653792199999913, 44.638718200000106], [22.653847299999914, 44.63872520000011]]","[2924915227, 2924915220, 2924915219, 2924915225, 2924915227]",,yes,1,,,substation,,minor_distribution,,
288946466,area,RO,"[[22.654018499999896, 44.64003490000011], [22.654038899999897, 44.63995930000011], [22.653855999999898, 44.63993430000011], [22.653835499999897, 44.64000990000011], [22.653857999999897, 44.64001300000011], [22.654018499999896, 44.64003490000011]]","[2924955055, 2924955051, 2924955049, 2924955052, 2924955054, 2924955055]",,yes,1,,,substation,,minor_distribution,,
288946613,area,RO,"[[22.654116699999896, 44.64132660000012], [22.654211799999896, 44.64134010000012], [22.654227599999896, 44.64128400000012], [22.654132499999896, 44.64127050000012], [22.654116699999896, 44.64132660000012]]","[2924953879, 2924953880, 2924953878, 2924953877, 2924953879]",,yes,1,,,substation,,minor_distribution,,
289028324,area,RO,"[[22.648908200000033, 44.64234359999994], [22.648962100000034, 44.642362199999944], [22.648897500000032, 44.64245699999994], [22.648845700000034, 44.64243909999994], [22.648908200000033, 44.64234359999994]]","[2925778125, 2925778127, 2925778131, 2925778129, 2925778125]",,yes,1,,,substation,,minor_distribution,,
289028326,area,RO,"[[22.65080280000003, 44.643203899999946], [22.650749100000027, 44.64318529999995], [22.650808600000026, 44.643089199999956], [22.650865100000107, 44.64310750000004], [22.65080280000003, 44.643203899999946]]","[2925778171, 2925778168, 2925778162, 2744403276, 2925778171]",,yes,1,,,substation,,minor_distribution,,
289161046,area,RO,"[[22.64454000000008, 44.6364999000001], [22.64452440000008, 44.636531100000106], [22.64460530000008, 44.6365515000001], [22.64462080000008, 44.636520200000106], [22.64454000000008, 44.6364999000001]]","[2927149691, 2927149693, 2927149694, 2927149692, 2927149691]",,yes,1,,,substation,,minor_distribution,,
289226082,area,RO,"[[25.370867800000045, 47.3419319], [25.37058380000004, 47.34122130000001], [25.369928100000063, 47.34134010000008], [25.369965900000043, 47.3414439], [25.369813500000067, 47.34147130000008], [25.370003100000073, 47.34194770000008], [25.370384100000045, 47.341884199999996], [25.370433600000073, 47.342006600000076], [25.370867800000045, 47.3419319]]","[2927737939, 2927737930, 3400203283, 2927737933, 3400203286, 3400209502, 2927737940, 3400209504, 2927737939]",,,,,,substation,,,110000,
289226083,area,RO,"[[25.159907900000057, 47.37223500000003], [25.160882300000058, 47.37232130000003], [25.160825300000056, 47.37261660000003], [25.159851000000057, 47.37253030000003], [25.159907900000057, 47.37223500000003]]","[2927741160, 2927741161, 2927741165, 2927741164, 2927741160]",,,,,,substation,,,110000,
289410680,area,RO,"[[22.648017299999935, 44.640504600000114], [22.647958499999934, 44.64050000000012], [22.64795189999993, 44.64054290000011], [22.648010699999933, 44.64054750000011], [22.648017299999935, 44.640504600000114]]","[2929576770, 2929576769, 2929576779, 2929576780, 2929576770]",,yes,1,,,substation,,minor_distribution,,
289410683,area,RO,"[[22.64900239999995, 44.640138300000125], [22.649016299999953, 44.64008930000012], [22.649100799999953, 44.64010140000012], [22.64908689999995, 44.640150500000125], [22.64900239999995, 44.640138300000125]]","[2929575384, 2929575376, 2929575377, 2929575386, 2929575384]",,yes,1,,,substation,,minor_distribution,,
289410685,area,RO,"[[22.647339499999926, 44.6415692000001], [22.647410099999927, 44.641591400000095], [22.647456199999926, 44.6415173000001], [22.647385699999926, 44.64149510000011], [22.647339499999926, 44.6415692000001]]","[2929577331, 2929577334, 2929577327, 2929577326, 2929577331]",,yes,1,,,substation,,minor_distribution,,
289410690,area,RO,"[[22.645573399999932, 44.64068350000011], [22.64555049999993, 44.640719600000104], [22.645408399999933, 44.64067390000011], [22.645431299999935, 44.64063780000012], [22.645573399999932, 44.64068350000011]]","[2929577016, 2929577019, 2929577014, 2929577002, 2929577016]",,yes,1,,,substation,,minor_distribution,,
289423116,area,RO,"[[22.64620389999993, 44.64323600000011], [22.64616239999993, 44.64322110000011], [22.64621899999993, 44.643141400000125], [22.64626039999993, 44.64315630000012], [22.64620389999993, 44.64323600000011]]","[2929693469, 2929693468, 2929693458, 2929693459, 2929693469]",,yes,1,,,substation,,minor_distribution,,
289433272,area,RO,"[[22.646104299999923, 44.64445370000008], [22.64618309999992, 44.64448130000008], [22.646227099999926, 44.64441790000007], [22.646148299999926, 44.64439020000007], [22.646104299999923, 44.64445370000008]]","[2929870715, 2929870719, 2929870708, 2929870706, 2929870715]",,yes,1,PTCZ 332,,substation,,minor_distribution,,
289507543,area,RO,"[[22.639933900000017, 44.64208390000003], [22.639905000000017, 44.64212840000003], [22.63998550000002, 44.642154800000036], [22.640014400000016, 44.642110300000034], [22.639933900000017, 44.64208390000003]]","[2930672425, 2930672433, 2930672435, 2930672429, 2930672425]",,yes,1,,,substation,,minor_distribution,,
289547046,area,RO,"[[22.642686900000047, 44.64052210000022], [22.64271960000005, 44.64047150000022], [22.64257960000005, 44.64042510000022], [22.64254780000005, 44.64047580000022], [22.642686900000047, 44.64052210000022]]","[2931011776, 2931011769, 2931011760, 2931011770, 2931011776]",,yes,1,,,substation,,minor_distribution,,
289561444,area,RO,"[[22.664779200000115, 44.63160339999987], [22.66477870000003, 44.63165730000022], [22.66469990000003, 44.63165690000022], [22.66470040000003, 44.63160310000023], [22.664779200000115, 44.63160339999987]]","[2723468498, 2931130040, 2931130039, 2931130029, 2723468498]",,yes,1,,,substation,,minor_distribution,,
